round_id,profile_id,entry_at,settled_at,beijing_day,beijing_hour,seconds_to_round_start,pnl,cost,both_fill,single_fill,yes_first_fill_at,no_first_fill_at,both_complete_at,both_complete_seconds_to_start,first_fill_seconds_to_start,yes_fill_quote_age_seconds,no_fill_quote_age_seconds,limit_price,regime,chop_score,center_cross,range_bps,drift_ratio,momentum_ratio,queue_ratio,check_time_gap_seconds
btc-updown-5m-1786407900,btc-5m,2026-08-11 00:20:03.086000+00:00,2026-08-11 00:35:16.941000+00:00,2026-08-11,8,296.9140000343323,-1.45,1.45,False,True,,2026-08-11T00:25:33.022Z,,,-33.022,,0.009,0.29,,,,,,,,
btc-updown-15m-1786407300,btc-15m,2026-08-11 00:00:05.196000+00:00,2026-08-11 00:34:12.960000+00:00,2026-08-11,8,894.8039999008179,0.35,4.65,True,False,2026-08-11T00:14:03.534Z,2026-08-11T00:15:05.843Z,2026-08-11T00:15:05.843Z,-5.843,56.466,0.966,0.007,0.49,,,,,,,,
btc-updown-5m-1786407600,btc-5m,2026-08-11 00:15:02.901000+00:00,2026-08-11 00:31:49.022000+00:00,2026-08-11,8,297.0989999771118,-1.45,1.45,False,True,,2026-08-11T00:21:30.254Z,,,-90.254,,0.006,0.29,,,,,,,,
btc-updown-5m-1786407300,btc-5m,2026-08-11 00:10:01.754000+00:00,2026-08-11 00:25:53.584000+00:00,2026-08-11,8,298.2460000514984,-1.4,1.4,False,True,2026-08-11T00:15:46.843Z,,,,-46.843,0.011,,0.29,,,,,,,,
btc-updown-15m-1786406400,btc-15m,2026-08-10 23:45:03.146000+00:00,2026-08-11 00:23:46.234000+00:00,2026-08-11,7,896.8540000915527,0.2,4.8,True,False,2026-08-11T00:00:09.387Z,2026-08-10T23:45:04.794Z,2026-08-11T00:00:09.387Z,-9.387,895.206,0.012,2.003,0.49,,,,,,,,
btc-updown-5m-1786407000,btc-5m,2026-08-11 00:05:03.389000+00:00,2026-08-11 00:23:17.470000+00:00,2026-08-11,8,296.61100006103516,2.7,2.3,True,False,2026-08-11T00:11:38.333Z,2026-08-11T00:12:22.970Z,2026-08-11T00:12:22.970Z,-142.97,-98.333,0.005,0.005,0.29,,,,,,,,
btc-updown-5m-1786406700,btc-5m,2026-08-11 00:00:03.065000+00:00,2026-08-11 00:16:37.115000+00:00,2026-08-11,8,296.93499994277954,3.0,2.0,True,False,2026-08-11T00:06:48.061Z,2026-08-11T00:09:26.117Z,2026-08-11T00:09:26.117Z,-266.117,-108.061,0.005,0.006,0.29,,,,,,,,
btc-updown-5m-1786406400,btc-5m,2026-08-10 23:55:02.390000+00:00,2026-08-11 00:09:51.571000+00:00,2026-08-11,7,297.6099998950958,-1.35,1.35,False,True,2026-08-11T00:00:13.660Z,,,,-13.66,0.018,,0.29,,,,,,,,
btc-updown-15m-1786405500,btc-15m,2026-08-10 23:30:02.277000+00:00,2026-08-11 00:09:41.837000+00:00,2026-08-11,7,897.7230000495911,0.3,4.7,True,False,2026-08-10T23:45:09.516Z,2026-08-10T23:40:05.849Z,2026-08-10T23:45:09.516Z,-9.516,294.151,0.015,1.204,0.49,,,,,,,,
btc-updown-5m-1786406100,btc-5m,2026-08-10 23:50:03.492000+00:00,2026-08-11 00:04:42.652000+00:00,2026-08-11,7,296.5079998970032,-1.25,1.25,False,True,,2026-08-10T23:56:13.776Z,,,-73.776,,0.002,0.29,,,,,,,,
btc-updown-5m-1786405800,btc-5m,2026-08-10 23:45:01.770000+00:00,2026-08-10 23:59:52.074000+00:00,2026-08-11,7,298.2300000190735,-1.15,1.15,False,True,,2026-08-10T23:50:36.120Z,,,-36.12,,0.007,0.29,,,,,,,,
btc-updown-5m-1786405500,btc-5m,2026-08-10 23:40:02.311000+00:00,2026-08-10 23:55:15.858000+00:00,2026-08-11,7,297.6889998912811,-1.45,1.45,False,True,2026-08-10T23:49:07.047Z,,,,-247.047,0.027,,0.29,,,,,,,,
btc-updown-15m-1786404600,btc-15m,2026-08-10 23:15:03.021000+00:00,2026-08-10 23:51:32.041000+00:00,2026-08-11,7,896.9790000915527,0.7,4.3,True,False,2026-08-10T23:30:11.400Z,2026-08-10T23:26:14.074Z,2026-08-10T23:30:11.400Z,-11.4,225.926,0.003,0.052,0.49,,,,,,,,
btc-updown-5m-1786404900,btc-5m,2026-08-10 23:30:01.236000+00:00,2026-08-10 23:50:21.060000+00:00,2026-08-11,7,298.76399993896484,-1.05,1.05,False,True,2026-08-10T23:35:10.032Z,,,,-10.032,0.007,,0.29,,,,,,,,
btc-updown-5m-1786405200,btc-5m,2026-08-10 23:35:05.259000+00:00,2026-08-10 23:50:15.346000+00:00,2026-08-11,7,294.7409999370575,-1.2,1.2,False,True,,2026-08-10T23:41:13.218Z,,,-73.218,,0.009,0.29,,,,,,,,
btc-updown-5m-1786404600,btc-5m,2026-08-10 23:25:02.619000+00:00,2026-08-10 23:40:22.823000+00:00,2026-08-11,7,297.38100004196167,-1.2,1.2,False,True,2026-08-10T23:30:19.613Z,,,,-19.613,0.013,,0.29,,,,,,,,
btc-updown-15m-1786403700,btc-15m,2026-08-10 23:00:04.056000+00:00,2026-08-10 23:38:38.942000+00:00,2026-08-11,7,895.944000005722,0.2,4.8,True,False,2026-08-10T23:19:42.871Z,2026-08-10T23:14:03.411Z,2026-08-10T23:19:42.871Z,-282.871,56.589,0.009,0.393,0.49,,,,,,,,
btc-updown-5m-1786404300,btc-5m,2026-08-10 23:20:03.643000+00:00,2026-08-10 23:35:15.342000+00:00,2026-08-11,7,296.35700011253357,2.9,2.1,True,False,2026-08-10T23:27:34.378Z,2026-08-10T23:28:54.034Z,2026-08-10T23:28:54.034Z,-234.034,-154.378,0.002,0.044,0.29,,,,,,,,
btc-updown-5m-1786404000,btc-5m,2026-08-10 23:15:06.822000+00:00,2026-08-10 23:32:19.150000+00:00,2026-08-11,7,293.1779999732971,-1.05,1.05,False,True,2026-08-10T23:20:51.803Z,,,,-51.803,0.011,,0.29,,,,,,,,
btc-updown-5m-1786403700,btc-5m,2026-08-10 23:10:01.828000+00:00,2026-08-10 23:25:38.489000+00:00,2026-08-11,7,298.17199993133545,-1.25,1.25,False,True,,2026-08-10T23:15:56.092Z,,,-56.092,,0.03,0.29,,,,,,,,
btc-updown-15m-1786402800,btc-15m,2026-08-10 22:45:03.904000+00:00,2026-08-10 23:21:26.598000+00:00,2026-08-11,6,896.095999956131,0.4,4.6,True,False,2026-08-10T23:01:08.179Z,2026-08-10T22:59:50.633Z,2026-08-10T23:01:08.179Z,-68.179,9.367,0.012,0.189,0.49,,,,,,,,
btc-updown-5m-1786403400,btc-5m,2026-08-10 23:05:02.543000+00:00,2026-08-10 23:20:39.374000+00:00,2026-08-11,7,297.45700001716614,-1.0,1.0,False,True,,2026-08-10T23:14:33.406Z,,,-273.406,,0.005,0.29,,,,,,,,
btc-updown-5m-1786403100,btc-5m,2026-08-10 23:00:02.235000+00:00,2026-08-10 23:15:00.734000+00:00,2026-08-11,7,297.7650001049042,-0.8,0.8,False,True,2026-08-10T23:06:15.424Z,,,,-75.424,0.01,,0.29,,,,,,,,
btc-updown-5m-1786402800,btc-5m,2026-08-10 22:55:03.481000+00:00,2026-08-10 23:11:48.337000+00:00,2026-08-11,6,296.51900005340576,-1.35,1.35,False,True,2026-08-10T23:01:17.414Z,,,,-77.414,0.015,,0.29,,,,,,,,
btc-updown-5m-1786402500,btc-5m,2026-08-10 22:50:01.938000+00:00,2026-08-10 23:08:12.907000+00:00,2026-08-11,6,298.0620000362396,-1.3,1.3,False,True,,2026-08-10T22:56:36.550Z,,,-96.55,,0.008,0.29,,,,,,,,
btc-updown-15m-1786401900,btc-15m,2026-08-10 22:30:04.146000+00:00,2026-08-10 23:06:18.991000+00:00,2026-08-11,6,895.8540000915527,-2.45,2.45,False,True,,2026-08-10T22:34:21.238Z,,,638.762,,0.011,0.49,,,,,,,,
btc-updown-5m-1786402200,btc-5m,2026-08-10 22:45:02.473000+00:00,2026-08-10 23:02:36.234000+00:00,2026-08-11,6,297.52699995040894,-1.45,1.45,False,True,,2026-08-10T22:53:58.111Z,,,-238.111,,0.008,0.29,,,,,,,,
btc-updown-5m-1786401600,btc-5m,2026-08-10 22:35:02.623000+00:00,2026-08-10 22:53:20.531000+00:00,2026-08-11,6,297.3770000934601,-1.4,1.4,False,True,,2026-08-10T22:40:28.176Z,,,-28.176,,0.003,0.29,,,,,,,,
btc-updown-5m-1786401900,btc-5m,2026-08-10 22:40:03.313000+00:00,2026-08-10 22:53:20.285000+00:00,2026-08-11,6,296.6870000362396,-1.4,1.4,False,True,,2026-08-10T22:47:32.984Z,,,-152.984,,0.009,0.29,,,,,,,,
btc-updown-15m-1786401000,btc-15m,2026-08-10 22:15:03.089000+00:00,2026-08-10 22:50:05.874000+00:00,2026-08-11,6,896.9110000133514,0.7,4.3,True,False,2026-08-10T22:31:09.326Z,2026-08-10T22:29:53.650Z,2026-08-10T22:31:09.326Z,-69.326,6.35,0.01,0.013,0.49,,,,,,,,
btc-updown-5m-1786401300,btc-5m,2026-08-10 22:30:02.378000+00:00,2026-08-10 22:48:19.218000+00:00,2026-08-11,6,297.62199997901917,-1.45,1.45,False,True,,2026-08-10T22:35:39.263Z,,,-39.263,,0.01,0.29,,,,,,,,
btc-updown-5m-1786401000,btc-5m,2026-08-10 22:25:02.391000+00:00,2026-08-10 22:43:07.870000+00:00,2026-08-11,6,297.6089999675751,-1.35,1.35,False,True,2026-08-10T22:31:08.002Z,,,,-68.002,0.011,,0.29,,,,,,,,
btc-updown-5m-1786400700,btc-5m,2026-08-10 22:20:02.218000+00:00,2026-08-10 22:37:30.780000+00:00,2026-08-11,6,297.78200006484985,2.5,2.5,True,False,2026-08-10T22:29:33.150Z,2026-08-10T22:27:11.124Z,2026-08-10T22:29:33.150Z,-273.15,-131.124,0.013,0.005,0.29,,,,,,,,
btc-updown-15m-1786400100,btc-15m,2026-08-10 22:00:03.046000+00:00,2026-08-10 22:36:13.920000+00:00,2026-08-11,6,896.9539999961853,0.15,4.85,True,False,2026-08-10T22:15:23.095Z,2026-08-10T22:00:06.045Z,2026-08-10T22:15:23.095Z,-23.095,893.955,0.017,0.623,0.49,,,,,,,,
btc-updown-5m-1786400400,btc-5m,2026-08-10 22:15:01.735000+00:00,2026-08-10 22:32:34.012000+00:00,2026-08-11,6,298.2650001049042,-0.95,0.95,False,True,2026-08-10T22:20:50.932Z,,,,-50.932,0.018,,0.29,,,,,,,,
btc-updown-5m-1786400100,btc-5m,2026-08-10 22:10:03.242000+00:00,2026-08-10 22:23:43.281000+00:00,2026-08-11,6,296.7579998970032,-1.4,1.4,False,True,,2026-08-10T22:16:09.140Z,,,-69.14,,0.261,0.29,,,,,,,,
btc-updown-5m-1786399800,btc-5m,2026-08-10 22:05:02.989000+00:00,2026-08-10 22:22:33.946000+00:00,2026-08-11,6,297.010999917984,-1.4,1.4,False,True,,2026-08-10T22:11:22.044Z,,,-82.044,,0.006,0.29,,,,,,,,
btc-updown-15m-1786399200,btc-15m,2026-08-10 21:45:06.835000+00:00,2026-08-10 22:18:17.448000+00:00,2026-08-11,5,893.164999961853,0.4,4.6,True,False,2026-08-10T22:01:06.926Z,2026-08-10T21:48:07.969Z,2026-08-10T22:01:06.926Z,-66.926,712.031,2.814,0.022,0.49,,,,,,,,
btc-updown-5m-1786399500,btc-5m,2026-08-10 22:00:04.559000+00:00,2026-08-10 22:15:04.113000+00:00,2026-08-11,6,295.4409999847412,2.45,2.55,True,False,2026-08-10T22:05:06.058Z,2026-08-10T22:08:38.754Z,2026-08-10T22:08:38.754Z,-218.754,-6.058,0.009,0.01,0.29,,,,,,,,
btc-updown-5m-1786399200,btc-5m,2026-08-10 21:55:02.621000+00:00,2026-08-10 22:12:29.210000+00:00,2026-08-11,5,297.3789999485016,2.3,2.7,True,False,2026-08-10T22:01:10.901Z,2026-08-10T22:00:54.593Z,2026-08-10T22:01:10.901Z,-70.901,-54.593,0.007,0.013,0.29,,,,,,,,
btc-updown-5m-1786398900,btc-5m,2026-08-10 21:50:03.013000+00:00,2026-08-10 22:07:23.735000+00:00,2026-08-11,5,296.9869999885559,2.75,2.25,True,False,2026-08-10T21:59:11.471Z,2026-08-10T21:55:33.316Z,2026-08-10T21:59:11.471Z,-251.471,-33.316,0.011,0.006,0.29,,,,,,,,
btc-updown-5m-1786398600,btc-5m,2026-08-10 21:45:05.613000+00:00,2026-08-10 22:04:12.010000+00:00,2026-08-11,5,294.38700008392334,-1.45,1.45,False,True,2026-08-10T21:53:42.666Z,,,,-222.666,0.004,,0.29,,,,,,,,
btc-updown-15m-1786398300,btc-15m,2026-08-10 21:30:04.457000+00:00,2026-08-10 22:03:10.220000+00:00,2026-08-11,5,895.5429999828339,0.15,4.85,True,False,2026-08-10T21:45:16.886Z,2026-08-10T21:43:50.369Z,2026-08-10T21:45:16.886Z,-16.886,69.631,0.01,1.75,0.49,,,,,,,,
btc-updown-5m-1786398300,btc-5m,2026-08-10 21:40:03.494000+00:00,2026-08-10 21:55:35.471000+00:00,2026-08-11,5,296.50600004196167,-1.0,1.0,False,True,2026-08-10T21:46:05.440Z,,,,-65.44,0.003,,0.29,,,,,,,,
btc-updown-5m-1786398000,btc-5m,2026-08-10 21:35:01.615000+00:00,2026-08-10 21:52:41.760000+00:00,2026-08-11,5,298.38499999046326,-1.15,1.15,False,True,2026-08-10T21:40:47.081Z,,,,-47.081,0.003,,0.29,,,,,,,,
btc-updown-15m-1786397400,btc-15m,2026-08-10 21:15:05.373000+00:00,2026-08-10 21:49:28.266000+00:00,2026-08-11,5,894.6270000934601,0.35,4.65,True,False,2026-08-10T21:31:47.641Z,2026-08-10T21:29:24.490Z,2026-08-10T21:31:47.641Z,-107.641,35.51,0.016,1.567,0.49,,,,,,,,
btc-updown-5m-1786397700,btc-5m,2026-08-10 21:30:03.146000+00:00,2026-08-10 21:44:34.856000+00:00,2026-08-11,5,296.85400009155273,2.2,2.8,True,False,2026-08-10T21:38:22.929Z,2026-08-10T21:36:54.606Z,2026-08-10T21:38:22.929Z,-202.929,-114.606,0.007,0.011,0.29,,,,,,,,
btc-updown-5m-1786397400,btc-5m,2026-08-10 21:25:02.645000+00:00,2026-08-10 21:39:34.386000+00:00,2026-08-11,5,297.3550000190735,-1.4,1.4,False,True,2026-08-10T21:33:03.536Z,,,,-183.536,0.013,,0.29,,,,,,,,
btc-updown-15m-1786396500,btc-15m,2026-08-10 21:00:03.456000+00:00,2026-08-10 21:34:21.351000+00:00,2026-08-11,5,896.5439999103546,0.75,4.25,True,False,2026-08-10T21:16:37.907Z,2026-08-10T21:14:55.760Z,2026-08-10T21:16:37.907Z,-97.907,4.24,0.001,0.021,0.49,,,,,,,,
btc-updown-5m-1786397100,btc-5m,2026-08-10 21:20:02.617000+00:00,2026-08-10 21:33:05.910000+00:00,2026-08-11,5,297.3829998970032,2.25,2.75,True,False,2026-08-10T21:25:07.516Z,2026-08-10T21:27:38.586Z,2026-08-10T21:27:38.586Z,-158.586,-7.516,0.009,0.005,0.29,,,,,,,,
btc-updown-5m-1786396800,btc-5m,2026-08-10 21:15:03.841000+00:00,2026-08-10 21:31:54.702000+00:00,2026-08-11,5,296.15899991989136,-1.45,1.45,False,True,2026-08-10T21:20:09.424Z,,,,-9.424,0.006,,0.29,,,,,,,,
btc-updown-5m-1786396500,btc-5m,2026-08-10 21:10:02.722000+00:00,2026-08-10 21:27:57.519000+00:00,2026-08-11,5,297.27800011634827,2.5,2.5,True,False,2026-08-10T21:16:39.050Z,2026-08-10T21:18:32.355Z,2026-08-10T21:18:32.355Z,-212.355,-99.05,0.005,0.006,0.29,,,,,,,,
btc-updown-5m-1786396200,btc-5m,2026-08-10 21:05:03.316000+00:00,2026-08-10 21:23:27.621000+00:00,2026-08-11,5,296.6840000152588,-1.0,1.0,False,True,2026-08-10T21:10:05.706Z,,,,-5.706,0.018,,0.29,,,,,,,,
btc-updown-15m-1786395600,btc-15m,2026-08-10 20:45:02.104000+00:00,2026-08-10 21:22:44.030000+00:00,2026-08-11,4,897.8959999084473,-2.4,2.4,False,True,2026-08-10T20:45:06.058Z,,,,893.942,0.656,,0.49,,,,,,,,
btc-updown-5m-1786395900,btc-5m,2026-08-10 21:00:04.465000+00:00,2026-08-10 21:16:59.118000+00:00,2026-08-11,5,295.5350000858307,-1.45,1.45,False,True,,2026-08-10T21:06:51.539Z,,,-111.539,,0.015,0.29,,,,,,,,
btc-updown-5m-1786395600,btc-5m,2026-08-10 20:55:02.053000+00:00,2026-08-10 21:11:32.958000+00:00,2026-08-11,4,297.9470000267029,-1.35,1.35,False,True,2026-08-10T21:00:07.298Z,,,,-7.298,0.014,,0.29,,,,,,,,
btc-updown-5m-1786395300,btc-5m,2026-08-10 20:50:02.713000+00:00,2026-08-10 21:07:23.200000+00:00,2026-08-11,4,297.2869999408722,-0.6,0.6,False,True,,2026-08-10T20:58:54.823Z,,,-234.823,,0.01,0.29,,,,,,,,
btc-updown-15m-1786394700,btc-15m,2026-08-10 20:30:04.836000+00:00,2026-08-10 21:03:38.867000+00:00,2026-08-11,4,895.1640000343323,-2.4,2.4,False,True,2026-08-10T20:30:07.671Z,,,,892.329,0.089,,0.49,,,,,,,,
btc-updown-5m-1786395000,btc-5m,2026-08-10 20:45:03.427000+00:00,2026-08-10 21:01:24.127000+00:00,2026-08-11,4,296.57299995422363,-1.4,1.4,False,True,,2026-08-10T20:51:10.194Z,,,-70.194,,0.002,0.29,,,,,,,,
btc-updown-5m-1786394700,btc-5m,2026-08-10 20:40:04.210000+00:00,2026-08-10 20:56:30.180000+00:00,2026-08-11,4,295.789999961853,-1.3,1.3,False,True,2026-08-10T20:45:36.576Z,,,,-36.576,0.805,,0.29,,,,,,,,
btc-updown-5m-1786394400,btc-5m,2026-08-10 20:35:02.973000+00:00,2026-08-10 20:52:16.839000+00:00,2026-08-11,4,297.02699995040894,-1.4,1.4,False,True,,2026-08-10T20:41:17.994Z,,,-77.994,,0.009,0.29,,,,,,,,
btc-updown-15m-1786393800,btc-15m,2026-08-10 20:15:04.800000+00:00,2026-08-10 20:51:38.453000+00:00,2026-08-11,4,895.2000000476837,0.1,4.9,True,False,2026-08-10T20:23:36.508Z,2026-08-10T20:31:23.613Z,2026-08-10T20:31:23.613Z,-83.613,383.492,0.682,0.011,0.49,,,,,,,,
btc-updown-5m-1786394100,btc-5m,2026-08-10 20:30:03.512000+00:00,2026-08-10 20:43:03.244000+00:00,2026-08-11,4,296.48799991607666,-1.45,1.45,False,True,,2026-08-10T20:36:39.178Z,,,-99.178,,0.003,0.29,,,,,,,,
btc-updown-5m-1786393800,btc-5m,2026-08-10 20:25:02.526000+00:00,2026-08-10 20:41:19.647000+00:00,2026-08-11,4,297.4739999771118,-1.1,1.1,False,True,2026-08-10T20:30:16.109Z,,,,-16.109,0.005,,0.29,,,,,,,,
btc-updown-5m-1786393500,btc-5m,2026-08-10 20:20:03.478000+00:00,2026-08-10 20:34:28.287000+00:00,2026-08-11,4,296.5220000743866,-1.45,1.45,False,True,,2026-08-10T20:27:26.429Z,,,-146.429,,0.012,0.29,,,,,,,,
btc-updown-15m-1786392900,btc-15m,2026-08-10 20:00:03.054000+00:00,2026-08-10 20:34:17.608000+00:00,2026-08-11,4,896.9460000991821,0.15,4.85,True,False,2026-08-10T20:12:30.230Z,2026-08-10T20:15:07.351Z,2026-08-10T20:15:07.351Z,-7.351,149.77,0.018,0.018,0.49,,,,,,,,
btc-updown-5m-1786393200,btc-5m,2026-08-10 20:15:03.503000+00:00,2026-08-10 20:31:50.655000+00:00,2026-08-11,4,296.49699997901917,-1.15,1.15,False,True,2026-08-10T20:21:22.431Z,,,,-82.431,0.277,,0.29,,,,,,,,
btc-updown-5m-1786392900,btc-5m,2026-08-10 20:10:02.548000+00:00,2026-08-10 20:26:40.781000+00:00,2026-08-11,4,297.4519999027252,-1.2,1.2,False,True,,2026-08-10T20:15:38.299Z,,,-38.299,,0.009,0.29,,,,,,,,
btc-updown-15m-1786392000,btc-15m,2026-08-10 19:45:02.256000+00:00,2026-08-10 20:22:15.719000+00:00,2026-08-11,3,897.7439999580383,0.2,4.8,True,False,2026-08-10T19:59:30.582Z,2026-08-10T20:00:04.716Z,2026-08-10T20:00:04.716Z,-4.716,29.418,0.261,0.017,0.49,,,,,,,,
btc-updown-5m-1786392600,btc-5m,2026-08-10 20:05:02.780000+00:00,2026-08-10 20:20:49.098000+00:00,2026-08-11,4,297.22000002861023,2.7,2.3,True,False,2026-08-10T20:13:54.496Z,2026-08-10T20:12:09.525Z,2026-08-10T20:13:54.496Z,-234.496,-129.525,0.005,0.006,0.29,,,,,,,,
btc-updown-5m-1786392300,btc-5m,2026-08-10 20:00:01.668000+00:00,2026-08-10 20:16:31.614000+00:00,2026-08-11,4,298.33200001716614,-1.45,1.45,False,True,,2026-08-10T20:05:14.520Z,,,-14.52,,0.002,0.29,,,,,,,,
btc-updown-5m-1786392000,btc-5m,2026-08-10 19:55:03.241000+00:00,2026-08-10 20:10:49.102000+00:00,2026-08-11,3,296.7590000629425,2.15,2.85,True,False,2026-08-10T20:01:06.021Z,2026-08-10T20:01:31.759Z,2026-08-10T20:01:31.759Z,-91.759,-66.021,0.003,0.001,0.29,,,,,,,,
btc-updown-15m-1786391100,btc-15m,2026-08-10 19:30:03.214000+00:00,2026-08-10 20:06:19.492000+00:00,2026-08-11,3,896.7860000133514,0.15,4.85,True,False,2026-08-10T19:45:05.242Z,2026-08-10T19:45:09.495Z,2026-08-10T19:45:09.495Z,-9.495,-5.242,0.018,0.011,0.49,,,,,,,,
btc-updown-5m-1786391700,btc-5m,2026-08-10 19:50:01.939000+00:00,2026-08-10 20:05:39.564000+00:00,2026-08-11,3,298.0610001087189,2.65,2.35,True,False,2026-08-10T19:58:44.292Z,2026-08-10T19:59:29.108Z,2026-08-10T19:59:29.108Z,-269.108,-224.292,0.009,0.016,0.29,,,,,,,,
btc-updown-5m-1786391400,btc-5m,2026-08-10 19:45:03.479000+00:00,2026-08-10 20:00:34.573000+00:00,2026-08-11,3,296.52099990844727,2.15,2.85,True,False,2026-08-10T19:52:19.714Z,2026-08-10T19:50:30.791Z,2026-08-10T19:52:19.714Z,-139.714,-30.791,0.004,0.017,0.29,,,,,,,,
btc-updown-5m-1786391100,btc-5m,2026-08-10 19:40:02.108000+00:00,2026-08-10 19:55:29.296000+00:00,2026-08-11,3,297.8919999599457,2.25,2.75,True,False,2026-08-10T19:48:05.829Z,2026-08-10T19:46:26.408Z,2026-08-10T19:48:05.829Z,-185.829,-86.408,0.015,0.002,0.29,,,,,,,,
btc-updown-15m-1786390200,btc-15m,2026-08-10 19:15:02.136000+00:00,2026-08-10 19:52:58.802000+00:00,2026-08-11,3,897.864000082016,0.25,4.75,True,False,2026-08-10T19:29:45.803Z,2026-08-10T19:30:06.184Z,2026-08-10T19:30:06.184Z,-6.184,14.197,0.154,0.027,0.49,,,,,,,,
btc-updown-5m-1786390800,btc-5m,2026-08-10 19:35:03.540000+00:00,2026-08-10 19:49:45.187000+00:00,2026-08-11,3,296.460000038147,2.65,2.35,True,False,2026-08-10T19:41:08.705Z,2026-08-10T19:42:58.731Z,2026-08-10T19:42:58.731Z,-178.731,-68.705,0.005,0.013,0.29,,,,,,,,
btc-updown-5m-1786390500,btc-5m,2026-08-10 19:30:04.986000+00:00,2026-08-10 19:45:04.470000+00:00,2026-08-11,3,295.01399993896484,-0.9,0.9,False,True,2026-08-10T19:35:42.175Z,,,,-42.175,0.014,,0.29,,,,,,,,
btc-updown-5m-1786390200,btc-5m,2026-08-10 19:25:02.929000+00:00,2026-08-10 19:39:59.430000+00:00,2026-08-11,3,297.07100009918213,-0.8,0.8,False,True,,2026-08-10T19:30:20.721Z,,,-20.721,,0.004,0.29,,,,,,,,
btc-updown-15m-1786389300,btc-15m,2026-08-10 19:00:04.034000+00:00,2026-08-10 19:34:48.725000+00:00,2026-08-11,3,895.9660000801086,0.25,4.75,True,False,2026-08-10T19:16:52.470Z,2026-08-10T19:13:06.500Z,2026-08-10T19:16:52.470Z,-112.47,113.5,0.026,0.064,0.49,,,,,,,,
btc-updown-5m-1786389900,btc-5m,2026-08-10 19:20:02.040000+00:00,2026-08-10 19:33:50.494000+00:00,2026-08-11,3,297.960000038147,-1.4,1.4,False,True,,2026-08-10T19:28:33.797Z,,,-213.797,,0.004,0.29,,,,,,,,
btc-updown-5m-1786389600,btc-5m,2026-08-10 19:15:03.467000+00:00,2026-08-10 19:30:32.957000+00:00,2026-08-11,3,296.5329999923706,-1.45,1.45,False,True,,2026-08-10T19:21:28.930Z,,,-88.93,,0.7,0.29,,,,,,,,
btc-updown-5m-1786389300,btc-5m,2026-08-10 19:10:03.324000+00:00,2026-08-10 19:26:27.175000+00:00,2026-08-11,3,296.6760001182556,3.05,1.95,True,False,2026-08-10T19:16:59.588Z,2026-08-10T19:18:01.657Z,2026-08-10T19:18:01.657Z,-181.657,-119.588,0.002,0.003,0.29,,,,,,,,
btc-updown-5m-1786389000,btc-5m,2026-08-10 19:05:02.653000+00:00,2026-08-10 19:21:26.195000+00:00,2026-08-11,3,297.34699988365173,2.35,2.65,True,False,2026-08-10T19:12:38.528Z,2026-08-10T19:14:02.582Z,2026-08-10T19:14:02.582Z,-242.582,-158.528,0.038,0.023,0.29,,,,,,,,
btc-updown-15m-1786388400,btc-15m,2026-08-10 18:45:05.024000+00:00,2026-08-10 19:19:37.874000+00:00,2026-08-11,2,894.9760000705719,0.3,4.7,True,False,2026-08-10T19:00:05.759Z,2026-08-10T18:45:07.588Z,2026-08-10T19:00:05.759Z,-5.759,892.412,0.009,0.032,0.49,,,,,,,,
btc-updown-5m-1786388700,btc-5m,2026-08-10 19:00:02.912000+00:00,2026-08-10 19:14:12.213000+00:00,2026-08-11,3,297.0880000591278,-1.2,1.2,False,True,,2026-08-10T19:08:49.992Z,,,-229.992,,0.002,0.29,,,,,,,,
btc-updown-5m-1786388400,btc-5m,2026-08-10 18:55:03.457000+00:00,2026-08-10 19:12:58.006000+00:00,2026-08-11,2,296.54299998283386,-1.2,1.2,False,True,,2026-08-10T19:00:36.057Z,,,-36.057,,0.008,0.29,,,,,,,,
btc-updown-15m-1786387500,btc-15m,2026-08-10 18:30:03.633000+00:00,2026-08-10 19:06:58.690000+00:00,2026-08-11,2,896.3670001029968,0.35,4.65,True,False,2026-08-10T18:46:38.242Z,2026-08-10T18:40:05.374Z,2026-08-10T18:46:38.242Z,-98.242,294.626,0.013,0.196,0.49,,,,,,,,
btc-updown-5m-1786388100,btc-5m,2026-08-10 18:50:01.913000+00:00,2026-08-10 19:06:14.471000+00:00,2026-08-11,2,298.0869998931885,2.3,2.7,True,False,2026-08-10T18:59:03.218Z,2026-08-10T18:56:18.379Z,2026-08-10T18:59:03.218Z,-243.218,-78.379,0.006,0.005,0.29,,,,,,,,
btc-updown-5m-1786387800,btc-5m,2026-08-10 18:45:03.872000+00:00,2026-08-10 19:02:50.461000+00:00,2026-08-11,2,296.12800002098083,2.15,2.85,True,False,2026-08-10T18:53:07.532Z,2026-08-10T18:51:18.201Z,2026-08-10T18:53:07.532Z,-187.532,-78.201,0.039,0.002,0.29,,,,,,,,
btc-updown-5m-1786387500,btc-5m,2026-08-10 18:40:02.454000+00:00,2026-08-10 18:57:19.510000+00:00,2026-08-11,2,297.5460000038147,2.4,2.6,True,False,2026-08-10T18:46:38.768Z,2026-08-10T18:48:45.868Z,2026-08-10T18:48:45.868Z,-225.868,-98.768,0.015,0.01,0.29,,,,,,,,
btc-updown-5m-1786387200,btc-5m,2026-08-10 18:35:03.594000+00:00,2026-08-10 18:50:12.130000+00:00,2026-08-11,2,296.4059998989105,-1.3,1.3,False,True,,2026-08-10T18:43:13.663Z,,,-193.663,,0.015,0.29,,,,,,,,
